ID,Faction,Instance_ID,Supercedes,Title_lang[0],Title_lang[1],Title_lang[2],Title_lang[3],Title_lang[4],Title_lang[5],Title_lang[6],Title_lang[7],Title_lang[8],Title_lang[9],Title_lang[10],Title_lang[11],Title_lang[12],Title_lang[13],Title_lang[14],Title_lang[15],Title_lang_mask,Description_lang[0],Description_lang[1],Description_lang[2],Description_lang[3],Description_lang[4],Description_lang[5],Description_lang[6],Description_lang[7],Description_lang[8],Description_lang[9],Description_lang[10],Description_lang[11],Description_lang[12],Description_lang[13],Description_lang[14],Description_lang[15],Description_lang_mask,Category,Points,Ui_order,Flags,IconID,Reward_lang[0],Reward_lang[1],Reward_lang[2],Reward_lang[3],Reward_lang[4],Reward_lang[5],Reward_lang[6],Reward_lang[7],Reward_lang[8],Reward_lang[9],Reward_lang[10],Reward_lang[11],Reward_lang[12],Reward_lang[13],Reward_lang[14],Reward_lang[15],Reward_lang_mask,Minimum_criteria,Shares_criteria
648,-1,542,0,The Blood Furnace,,,,,,,,,,,,,,,,16712190,Defeat Keli'dan the Breaker.,,,,,,,,,,,,,,,,16712190,14805,10,2,0,3629,,,,,,,,,,,,,,,,,16712174,0,0
731,-1,-1,116,Professional Expert,,,,,,,,,,,,,,,,16712190,Become an Expert in a profession.,,,,,,,,,,,,,,,,16712190,169,10,2,0,2846,,,,,,,,,,,,,,,,,16712174,1,0
736,-1,-1,0,Explore Mulgore,,,,,,,,,,,,,,,,16712190,"Explore Mulgore, revealing the covered areas of the world map.",,,,,,,,,,,,,,,,16712190,14778,10,2,0,3562,,,,,,,,,,,,,,,,,16712174,0,0
753,-1,-1,0,Average gold earned per day,,,,,,,,,,,,,,,,16712190,Average gold earned per day,,,,,,,,,,,,,,,,16712190,140,0,2,73,1,,,,,,,,,,,,,,,,,16712174,0,328
764,1,-1,0,The Burning Crusader,,,,,,,,,,,,,,,,16712190,Raise all of The Burning Crusade dungeon reputations to exalted.,,,,,,,,,,,,,,,,16712190,14865,20,2,0,2365,,,,,,,,,,,,,,,,,16712174,0,0
798,-1,-1,0,Rebirthed by druids,,,,,,,,,,,,,,,,16712190,Rebirthed by druids,,,,,,,,,,,,,,,,16712190,127,0,2,9,1,,,,,,,,,,,,,,,,,16712174,0,0
838,-1,-1,0,Arenas played,,,,,,,,,,,,,,,,16712190,Arenas played,,,,,,,,,,,,,,,,16712190,152,0,2,9,1,,,,,,,,,,,,,,,,,16712174,0,0
863,-1,-1,0,Explore Zangarmarsh,,,,,,,,,,,,,,,,16712190,"Explore Zangarmarsh, revealing the covered areas of the world map.",,,,,,,,,,,,,,,,16712190,14779,10,2,0,3585,,,,,,,,,,,,,,,,,16712174,0,0
918,-1,-1,0,Total deaths in 5-player dungeons,,,,,,,,,,,,,,,,16712190,Total deaths in 5-player dungeons,,,,,,,,,,,,,,,,16712190,125,0,2,1,1,,,,,,,,,,,,,,,,,16712174,0,0
944,-1,-1,0,They Love Me In That Tunnel,,,,,,,,,,,,,,,,16712190,Earn exalted status with Timbermaw Hold.,,,,,,,,,,,,,,,,16712190,14864,15,2,0,3685,,,,,,,,,,,,,,,,,16712174,0,0
949,-1,-1,0,Tuskarrmageddon,,,,,,,,,,,,,,,,16712190,Earn exalted status with The Kalu'ak .,,,,,,,,,,,,,,,,16712190,14866,15,2,0,3702,,,,,,,,,,,,,,,,,16712174,0,0
1047,-1,-1,0,Total facepalms,,,,,,,,,,,,,,,,16712190,Total facepalms,,,,,,,,,,,,,,,,16712190,131,0,2,1,1,,,,,,,,,,,,,,,,,16712174,0,0
1069,-1,557,0,Nexus-Prince Shaffar kills (Mana Tombs),,,,,,,,,,,,,,,,16712190,Nexus-Prince Shaffar kills (Mana Tombs),,,,,,,,,,,,,,,,16712190,14822,5,2,1,1677,,,,,,,,,,,,,,,,,16712174,0,0
1092,-1,33,0,Archmage Arugal kills (Shadowfang Keep),,,,,,,,,,,,,,,,16712190,Archmage Arugal kills (Shadowfang Keep),,,,,,,,,,,,,,,,16712190,14821,5,2,1,2126,,,,,,,,,,,,,,,,,16712174,0,0
1107,-1,-1,0,Deaths in 3v3,,,,,,,,,,,,,,,,16712190,Deaths in 3v3,,,,,,,,,,,,,,,,16712190,123,0,2,1,1,,,,,,,,,,,,,,,,,16712174,0,0
1125,-1,-1,0,Bandage used most,,,,,,,,,,,,,,,,16712190,Bandage used most,,,,,,,,,,,,,,,,16712190,145,0,2,17,4,,,,,,,,,,,,,,,,,16712174,0,344
1189,1,-1,0,To Hellfire and Back,,,,,,,,,,,,,,,,16712190,Complete 80 quests in Hellfire Peninsula.,,,,,,,,,,,,,,,,16712190,14862,10,2,0,3554,,,,,,,,,,,,,,,,,16712174,0,0
1198,-1,-1,0,Total kills that grant experience or honor,,,,,,,,,,,,,,,,16712190,Total kills that grant experience or honor,,,,,,,,,,,,,,,,16712190,128,0,2,9,1,,,,,,,,,,,,,,,,,16712174,0,0
1201,-1,-1,0,Professions at maximum skill,,,,,,,,,,,,,,,,16712190,Professions at maximum skill,,,,,,,,,,,,,,,,16712190,132,0,2,33,1,,,,,,,,,,,,,,,,,16712174,0,0
1203,0,-1,0,Strange Brew,,,,,,,,,,,,,,,,16712190,Drink the Brewfest beers listed below.,,,,,,,,,,,,,,,,16712190,162,10,2,0,1780,,,,,,,,,,,,,,,,,16712174,0,0
1263,-1,-1,0,Explore Howling Fjord,,,,,,,,,,,,,,,,16712190,"Explore Howling Fjord, revealing the covered areas of the world map.",,,,,,,,,,,,,,,,16712190,14780,10,2,0,3331,,,,,,,,,,,,,,,,,2130641390,0,0
1285,-1,-1,0,Classic Raider,,,,,,,,,,,,,,,,16712190,Complete the classic raid achievements listed below.,,,,,,,,,,,,,,,,16712190,168,20,2,0,3203,,,,,,,,,,,,,,,,,2113864174,0,0
1309,-1,607,1308,Strand of the Ancients Veteran,,,,,,,,,,,,,,,,16712190,Complete 100 victories in Strand of the Ancients.,,,,,,,,,,,,,,,,16712190,14881,10,2,0,3402,,,,,,,,,,,,,,,,,2113864172,0,0
1337,-1,-1,0,Different creature types killed,,,,,,,,,,,,,,,,16712190,Different creature types killed,,,,,,,,,,,,,,,,16712190,135,0,2,33,1,,,,,,,,,,,,,,,,,4278125036,0,107
1358,0,-1,0,Nothing Boring About Borean,,,,,,,,,,,,,,,,16712190,Complete 150 quests in Borean Tundra.,,,,,,,,,,,,,,,,16712190,14863,10,2,136,3336,,,,,,,,,,,,,,,,,2113864172,0,0
1462,-1,-1,0,Badges of Justice acquired,,,,,,,,,,,,,,,,16712190,Badges of Justice acquired,,,,,,,,,,,,,,,,16712190,130,0,2,1,1,,,,,,,,,,,,,,,,,2113864172,0,0
1488,-1,-1,0,World Killing Blows,,,,,,,,,,,,,,,,16712190,"Cumulative for Azeroth, Northrend etc.",,,,,,,,,,,,,,,,16712190,137,0,2,9,4,,,,,,,,,,,,,,,,,2080309740,0,0
1504,-1,574,0,Ingvar the Plunderer kills (Heroic Utgarde Keep),,,,,,,,,,,,,,,,16712190,Ingvar the Plunderer kills (Heroic Utgarde Keep),,,,,,,,,,,,,,,,16712190,14823,5,2,1,2813,,,,,,,,,,,,,,,,,2130641388,0,0
1525,-1,-1,0,Cooking daily quests completed,,,,,,,,,,,,,,,,16712190,Cooking daily quests completed,,,,,,,,,,,,,,,,16712190,178,10,2,9,2923,,,,,,,,,,,,,,,,,2080309740,0,0
1676,1,-1,0,Loremaster of Eastern Kingdoms,,,,,,,,,,,,,,,,16712190,Complete 700 quests in Eastern Kingdoms.,,,,,,,,,,,,,,,,16712190,14861,10,2,136,3490,,,,,,,,,,,,,,,,,2113864172,0,0
1693,0,-1,0,Fool For Love,,,,,,,,,,,,,,,,16712190,Complete the Love is in the Air achievements listed below.,,,,,,,,,,,,,,,,16712190,155,10,2,0,3699,Title Reward: The Love Fool,,,,,,,,,,,,,,,,16712190,0,0
1718,-1,571,1717,Wintergrasp Veteran,,,,,,,,,,,,,,,,16712190,Win 100 battles for Wintergrasp.,,,,,,,,,,,,,,,,16712190,14901,10,2,0,187,,,,,,,,,,,,,,,,,2130641388,0,0
1729,-1,-1,0,Alchemy Recipes learned,,,,,,,,,,,,,,,,16712190,Alchemy Recipes learned,,,,,,,,,,,,,,,,16712190,173,0,2,1,4,,,,,,,,,,,,,,,,,2113864172,0,0
1788,-1,-1,0,Bad Example,,,,,,,,,,,,,,,,16712190,Eat the sweets listed below while your orphan is watching.,,,,,,,,,,,,,,,,16712190,163,10,2,0,1519,,,,,,,,,,,,,,,,,2080309740,0,0
1877,-1,615,0,Less Is More (25 player),,,,,,,,,,,,,,,,16712190,Defeat Sartharion the Onyx Guardian and the Twilight Drakes with fewer than 21 players in 25-player mode.,,,,,,,,,,,,,,,,16712190,14923,10,2,0,3308,,,,,,,,,,,,,,,,,2130641388,0,0
2277,-1,-1,0,Summons accepted,,,,,,,,,,,,,,,,16712190,Summons accepted,,,,,,,,,,,,,,,,16712190,134,0,2,1,1,,,,,,,,,,,,,,,,,2080309740,0,0
2396,-1,-1,0,Battleground played the most,,,,,,,,,,,,,,,,16712190,Battleground played the most,,,,,,,,,,,,,,,,16712190,153,0,2,17,1,,,,,,,,,,,,,,,,,2130641388,0,839
2417,-1,-1,0,Chocolate Lover,,,,,,,,,,,,,,,,16712190,Eat 25 Noblegarden Chocolates during the Noblegarden celebration.,,,,,,,,,,,,,,,,16712190,159,10,2,0,3706,,,,,,,,,,,,,,,,,2113864172,0,0
2758,-1,-1,2756,Argent Valor,,,,,,,,,,,,,,,,16712190,Train to compete in the Argent Tournament by becoming a Valiant for your race's faction.,,,,,,,,,,,,,,,,16712190,14941,10,2,0,3744,,,,,,,,,,,,,,,,,2113864172,1,0
2857,-1,603,0,Razorscale kills (Ulduar 10 player),,,,,,,,,,,,,,,,16712190,Razorscale kills (Ulduar 10 player),,,,,,,,,,,,,,,,16712190,14963,10,2,1,1700,,,,,,,,,,,,,,,,,2113864172,0,0
2888,-1,603,0,The Antechamber of Ulduar (10 player),,,,,,,,,,,,,,,,16712190,Defeat the bosses of The Antechamber area of Ulduar in 10-player mode.,,,,,,,,,,,,,,,,16712190,14961,10,2,0,3846,,,,,,,,,,,,,,,,,2113864172,0,0
2889,-1,603,0,The Antechamber of Ulduar (25 player),,,,,,,,,,,,,,,,16712190,Defeat the bosses of The Antechamber area of Ulduar in 25-player mode.,,,,,,,,,,,,,,,,16712190,14962,10,2,0,3846,,,,,,,,,,,,,,,,,2113864172,0,0
3576,1,-1,0,Now We're Cookin',,,,,,,,,,,,,,,,16712190,Cook up one of every Pilgrim's Bounty dish.,,,,,,,,,,,,,,,,16712190,14981,10,2,0,3678,,,,,,,,,,,,,,,,,16775150,0,0
3777,-1,628,3776,Isle of Conquest Veteran,,,,,,,,,,,,,,,,16712190,Complete 100 victories in Isle of Conquest.,,,,,,,,,,,,,,,,16712190,15003,10,2,0,3378,,,,,,,,,,,,,,,,,16718846,0,0
3812,-1,-1,0,Call of the Grand Crusade (25 player),,,,,,,,,,,,,,,,16712190,Defeat every boss in the Trial of the Grand Crusader in 25-player Heroic mode.,,,,,,,,,,,,,,,,16712190,15002,10,2,0,3744,,,,,,,,,,,,,,,,,16718845,0,0
3918,-1,-1,0,Call of the Grand Crusade (10 player),,,,,,,,,,,,,,,,16712190,Defeat every boss in the Trial of the Grand Crusader in 10-player Heroic mode.,,,,,,,,,,,,,,,,16712190,15001,10,2,0,3744,,,,,,,,,,,,,,,,,150972908,0,0
4019,-1,-1,0,Victories over Hunter Champion (Heroic Trial of the Champion),,,,,,,,,,,,,,,,16712190,Victories over Hunter Champion (Heroic Trial of the Champion),,,,,,,,,,,,,,,,16712190,15021,0,2,1,1,,,,,,,,,,,,,,,,,16712172,0,0
4628,-1,631,4531,Heroic: Storming the Citadel (10 player),,,,,,,,,,,,,,,,16712190,Defeat the first four bosses in Icecrown Citadel in 10-player Heroic mode.,,,,,,,,,,,,,,,,16712190,15041,10,2,0,4167,,,,,,,,,,,,,,,,,16712188,0,0
4632,-1,631,4604,Heroic: Storming the Citadel (25 player),,,,,,,,,,,,,,,,16712190,Defeat the first four bosses in Icecrown Citadel in 25-player Heroic mode.,,,,,,,,,,,,,,,,16712190,15042,10,2,0,4167,,,,,,,,,,,,,,,,,16712188,0,0
4714,-1,-1,0,Bronjahm kills (Heroic Forge of Souls),,,,,,,,,,,,,,,,16712190,,,,,,,,,,,,,,,,,16712188,15062,0,2,1,1,,,,,,,,,,,,,,,,,16712188,0,0
8,-1,-1,7,Level 30,,,,,,,,,,,,,,,,16712190,Reach level 30.,,,,,,,,,,,,,,,,16712190,92,10,3,4,3270,,,,,,,,,,,,,,,,,16712174,0,0
34,1,-1,0,I've Toured the Fjord,,,,,,,,,,,,,,,,16712190,Complete 130 quests in Howling Fjord.,,,,,,,,,,,,,,,,16712190,14863,10,3,0,3337,,,,,,,,,,,,,,,,,16712174,0,0
44,-1,-1,0,Explore Outland,,,,,,,,,,,,,,,,16712190,Explore the regions of Outland.,,,,,,,,,,,,,,,,16712190,97,25,3,0,3492,,,,,,,,,,,,,,,,,16712174,0,0
56,-1,489,0,Deaths in Warsong Gulch,,,,,,,,,,,,,,,,16712190,Deaths in Warsong Gulch,,,,,,,,,,,,,,,,16712190,124,0,3,1,1,,,,,,,,,,,,,,,,,16712174,0,0
97,-1,-1,0,Daily quests completed,,,,,,,,,,,,,,,,16712190,Daily quests completed,,,,,,,,,,,,,,,,16712190,133,0,3,1,0,,,,,,,,,,,,,,,,,16712174,0,0
113,-1,-1,0,Deaths from fatigue,,,,,,,,,,,,,,,,16712190,Deaths from fatigue,,,,,,,,,,,,,,,,16712190,126,0,3,1,4,,,,,,,,,,,,,,,,,16712174,0,0
123,-1,-1,122,Artisan Cook,,,,,,,,,,,,,,,,16712190,Become an Artisan Cook.,,,,,,,,,,,,,,,,16712190,170,10,3,0,1467,,,,,,,,,,,,,,,,,16712174,0,0
128,-1,-1,127,Artisan Fisherman,,,,,,,,,,,,,,,,16712190,Become an Artisan Fisherman.,,,,,,,,,,,,,,,,16712190,171,10,3,0,580,,,,,,,,,,,,,,,,,16712174,0,0
133,-1,-1,132,Artisan in First Aid,,,,,,,,,,,,,,,,16712190,Become an Artisan in first aid.,,,,,,,,,,,,,,,,16712190,172,10,3,0,504,,,,,,,,,,,,,,,,,16712174,0,0
165,-1,529,0,Arathi Basin Perfection,,,,,,,,,,,,,,,,16712190,Win Arathi Basin with a score of 1600 to 0.,,,,,,,,,,,,,,,,16712190,14802,20,3,0,3469,,,,,,,,,,,,,,,,,16712190,0,0
197,-1,-1,0,Total damage done,,,,,,,,,,,,,,,,16712190,Total damage done,,,,,,,,,,,,,,,,16712190,141,0,3,1,4,,,,,,,,,,,,,,,,,16712174,0,0
199,-1,489,0,Capture the Flag,,,,,,,,,,,,,,,,16712190,Personally carry and capture the flag in Warsong Gulch.,,,,,,,,,,,,,,,,16712190,14804,10,3,0,3390,,,,,,,,,,,,,,,,,16712174,0,0
221,-1,30,0,Alterac Grave Robber,,,,,,,,,,,,,,,,16712190,Take 50 graveyards in Alterac Valley.,,,,,,,,,,,,,,,,16712190,14801,10,3,0,3379,,,,,,,,,,,,,,,,,16712174,0,0
255,-1,-1,0,Bring Me The Head of... Oh Wait,,,,,,,,,,,,,,,,16712190,Kill the Headless Horseman.,,,,,,,,,,,,,,,,16712190,158,10,3,0,1817,,,,,,,,,,,,,,,,,16712174,0,0
259,0,-1,0,Scrooge,,,,,,,,,,,,,,,,16712190,Throw a snowball at Cairne Bloodhoof during the Feast of Winter Veil.,,,,,,,,,,,,,,,,16712190,156,10,3,0,1665,,,,,,,,,,,,,,,,,16712174,1,0
333,-1,-1,0,Gold looted,,,,,,,,,,,,,,,,16712190,Gold looted,,,,,,,,,,,,,,,,16712190,140,0,3,1,4,,,,,,,,,,,,,,,,,16712174,0,0
341,-1,-1,0,Epic items looted,,,,,,,,,,,,,,,,16712190,Epic items looted,,,,,,,,,,,,,,,,16712190,191,0,3,1,4,,,,,,,,,,,,,,,,,16712174,0,0
350,-1,-1,0,Mage Portals taken,,,,,,,,,,,,,,,,16712190,Mage Portals taken,,,,,,,,,,,,,,,,16712190,134,0,3,9,4,,,,,,,,,,,,,,,,,16712174,0,0
363,-1,-1,0,5v5 matches,,,,,,,,,,,,,,,,16712190,5v5 matches,,,,,,,,,,,,,,,,16712190,152,0,3,9,4,,,,,,,,,,,,,,,,,16712174,0,0
466,-1,-1,0,Realm First! Level 80 Druid,,,,,,,,,,,,,,,,16712190,First druid on the realm to achieve level 80.,,,,,,,,,,,,,,,,16712190,81,0,3,256,261,,,,,,,,,,,,,,,,,16712174,0,0
480,-1,601,0,Azjol-Nerub,,,,,,,,,,,,,,,,16712190,Defeat the bosses in Azjol-Nerub.,,,,,,,,,,,,,,,,16712190,14806,10,3,0,3229,,,,,,,,,,,,,,,,,16712174,0,0
491,-1,601,0,Heroic: Azjol-Nerub,,,,,,,,,,,,,,,,16712190,Defeat the Azjol-Nerub bosses on Heroic Difficulty.,,,,,,,,,,,,,,,,16712190,14921,10,3,0,3230,,,,,,,,,,,,,,,,,16712172,0,0
505,-1,-1,504,250 Quests Completed,,,,,,,,,,,,,,,,16712190,Complete 250 quests.,,,,,,,,,,,,,,,,16712190,96,10,3,0,3419,,,,,,,,,,,,,,,,,16712174,0,0
515,-1,-1,513,500 Honorable Kills,,,,,,,,,,,,,,,,16712190,Get 500 honorable kills.,,,,,,,,,,,,,,,,16712190,95,10,3,0,3456,,,,,,,,,,,,,,,,,16712174,0,0
524,-1,-1,523,10 Exalted Reputations,,,,,,,,,,,,,,,,16712190,Raise 10 reputations to Exalted.,,,,,,,,,,,,,,,,16712190,201,10,3,0,3608,,,,,,,,,,,,,,,,,16712174,0,0
529,-1,-1,0,Most factions at Honored or higher,,,,,,,,,,,,,,,,16712190,Most factions at Honored or higher,,,,,,,,,,,,,,,,16712190,147,0,3,1,1,,,,,,,,,,,,,,,,,16712174,0,0
562,-1,533,0,The Arachnid Quarter (10 player),,,,,,,,,,,,,,,,16712190,Defeat the bosses of The Arachnid Quarter of Naxxramas in 10-player mode.,,,,,,,,,,,,,,,,16712190,14922,10,3,0,1899,,,,,,,,,,,,,,,,,16712172,0,0
563,-1,533,0,The Arachnid Quarter (25 player),,,,,,,,,,,,,,,,16712190,Defeat the bosses of The Arachnid Quarter of Naxxramas in 25-player mode.,,,,,,,,,,,,,,,,16712190,14923,10,3,0,1899,,,,,,,,,,,,,,,,,16712172,0,0
607,-1,-1,606,10 Coins of Ancestry,,,,,,,,,,,,,,,,16712190,Receive 10 Coins of Ancestry.,,,,,,,,,,,,,,,,16712190,160,10,3,0,2717,,,,,,,,,,,,,,,,,16712174,0,0
630,-1,-1,0,Wailing Caverns,,,,,,,,,,,,,,,,16712190,Defeat Mutanus the Devourer.,,,,,,,,,,,,,,,,16712190,14808,10,3,0,3654,,,,,,,,,,,,,,,,,16712174,1,0
649,-1,547,0,The Slave Pens,,,,,,,,,,,,,,,,16712190,Defeat Quagmirran.,,,,,,,,,,,,,,,,16712190,14805,10,3,0,3591,,,,,,,,,,,,,,,,,16712174,0,0
732,-1,-1,731,Professional Artisan,,,,,,,,,,,,,,,,16712190,Become an Artisan in a profession.,,,,,,,,,,,,,,,,16712190,169,10,3,0,2846,,,,,,,,,,,,,,,,,16712174,1,0
768,-1,-1,0,Explore Tirisfal Glades,,,,,,,,,,,,,,,,16712190,"Explore Tirisfal Glades, revealing the covered areas of the world map.",,,,,,,,,,,,,,,,16712190,14777,10,3,0,3570,,,,,,,,,,,,,,,,,16712174,0,0
783,-1,566,0,The Perfect Storm,,,,,,,,,,,,,,,,16712190,Win Eye of the Storm with a score of 1600 to 0.,,,,,,,,,,,,,,,,16712190,14803,10,3,0,2830,,,,,,,,,,,,,,,,,16712190,0,0
840,-1,-1,0,Battlegrounds won,,,,,,,,,,,,,,,,16712190,Battlegrounds won,,,,,,,,,,,,,,,,16712190,153,0,3,9,1,,,,,,,,,,,,,,,,,16712174,0,0
842,-1,-1,0,Explore Teldrassil,,,,,,,,,,,,,,,,16712190,"Explore Teldrassil, revealing the covered areas of the world map.",,,,,,,,,,,,,,,,16712190,14778,10,3,0,3528,,,,,,,,,,,,,,,,,16712174,0,0
867,-1,-1,0,Explore Terokkar Forest,,,,,,,,,,,,,,,,16712190,"Explore Terokkar Forest, revealing the covered areas of the world map.",,,,,,,,,,,,,,,,16712190,14779,10,3,0,3586,,,,,,,,,,,,,,,,,16712174,0,0
875,-1,-1,398,Vengefully Dedicated,,,,,,,,,,,,,,,,16712190,Win 200 ranked arena matches at level 80.,,,,,,,,,,,,,,,,16712190,165,10,3,0,3594,,,,,,,,,,,,,,,,,16712174,0,0
893,-1,-1,0,Cenarion War Hippogryph,,,,,,,,,,,,,,,,16712190,Obtain the Cenarion War Hippogryph from the Cenarion Expedition in Zangarmarsh.,,,,,,,,,,,,,,,,16712190,14865,10,3,0,2554,,,,,,,,,,,,,,,,,16712174,1,0
950,-1,-1,0,Frenzyheart Tribe,,,,,,,,,,,,,,,,16712190,Earn exalted status with the Frenzyheart Tribe.,,,,,,,,,,,,,,,,16712190,14866,10,3,0,956,,,,,,,,,,,,,,,,,16712174,0,0
957,-1,-1,0,Hero of the Zandalar Tribe,,,,,,,,,,,,,,,,16712190,Earn exalted status with the Zandalar Tribe.,,,,,,,,,,,,,,,,16712190,14864,10,3,0,2745,,,,,,,,,,,,,,,,,16712174,0,0
1067,-1,-1,0,Total times playing world's smallest violin,,,,,,,,,,,,,,,,16712190,Total times playing world's smallest violin,,,,,,,,,,,,,,,,16712190,131,0,3,1,1,,,,,,,,,,,,,,,,,16712174,0,0
1070,-1,560,0,Epoch Hunter kills (The Escape From Durnholde),,,,,,,,,,,,,,,,16712190,Epoch Hunter kills (The Escape From Durnholde),,,,,,,,,,,,,,,,16712190,14822,5,3,1,1701,,,,,,,,,,,,,,,,,16712174,0,0
1093,-1,189,0,Scarlet Commander Mograine kills (Scarlet Monastery),,,,,,,,,,,,,,,,16712190,Scarlet Commander Mograine kills (Scarlet Monastery),,,,,,,,,,,,,,,,16712190,14821,5,3,1,2792,,,,,,,,,,,,,,,,,16712174,0,0
1108,-1,-1,0,Deaths in 5v5,,,,,,,,,,,,,,,,16712190,Deaths in 5v5,,,,,,,,,,,,,,,,16712190,123,0,3,1,1,,,,,,,,,,,,,,,,,16712174,0,0
1145,-1,-1,0,King of the Fire Festival,,,,,,,,,,,,,,,,16712190,"Complete the quest, ""A Thief's Reward"", by stealing the flames from your enemy's capital cities.",,,,,,,,,,,,,,,,16712190,161,10,3,0,1599,,,,,,,,,,,,,,,,,16712174,1,0
1200,-1,-1,0,Secondary skills at maximum skill,,,,,,,,,,,,,,,,16712190,Secondary skills at maximum skill,,,,,,,,,,,,,,,,16712190,132,0,3,33,1,,,,,,,,,,,,,,,,,16712174,0,0
1229,-1,-1,0,Revived by druids,,,,,,,,,,,,,,,,16712190,Revived by druids,,,,,,,,,,,,,,,,16712190,127,0,3,9,1,,,,,,,,,,,,,,,,,2113864174,0,0
1231,-1,576,0,Keristrasza kills (The Nexus),,,,,,,,,,,,,,,,16712190,Keristrasza kills (The Nexus),,,,,,,,,,,,,,,,16712190,14823,5,3,1,56,,,,,,,,,,,,,,,,,2113864174,0,0
1265,-1,-1,0,Explore Dragonblight,,,,,,,,,,,,,,,,16712190,"Explore Dragonblight, revealing the covered areas of the world map.",,,,,,,,,,,,,,,,16712190,14780,10,3,0,3332,,,,,,,,,,,,,,,,,2113864174,0,0
1271,0,-1,0,To Hellfire and Back,,,,,,,,,,,,,,,,16712190,Complete 90 quests in Hellfire Peninsula.,,,,,,,,,,,,,,,,16712190,14862,10,3,0,3554,,,,,,,,,,,,,,,,,2113864174,0,0
1284,-1,-1,0,Outland Dungeonmaster,,,,,,,,,,,,,,,,16712190,Complete the Burning Crusade dungeon achievements listed below.,,,,,,,,,,,,,,,,16712190,168,10,3,0,1948,,,,,,,,,,,,,,,,,2113864174,0,0
1298,-1,-1,0,Different bandage types used,,,,,,,,,,,,,,,,16712190,Different bandage types used,,,,,,,,,,,,,,,,16712190,145,0,3,33,1,,,,,,,,,,,,,,,,,4278125036,0,344
1310,-1,607,0,Storm the Beach,,,,,,,,,,,,,,,,16712190,Capture the Titan Relic in under four minutes.,,,,,,,,,,,,,,,,16712190,14881,20,3,0,3403,,,,,,,,,,,,,,,,,2113864172,1,0
1336,-1,-1,0,Creature type killed the most,,,,,,,,,,,,,,,,16712190,Creature type killed the most,,,,,,,,,,,,,,,,16712190,135,0,3,17,1,,,,,,,,,,,,,,,,,4278125036,0,107
1458,-1,-1,0,Continent with the most Honorable Kills,,,,,,,,,,,,,,,,16712190,Continent with the most Honorable Kills,,,,,,,,,,,,,,,,16712190,136,0,3,17,1,,,,,,,,,,,,,,,,,2113864172,0,381
1464,-1,-1,0,Emblems of Heroism acquired,,,,,,,,,,,,,,,,16712190,Emblems of Heroism acquired,,,,,,,,,,,,,,,,16712190,130,0,3,1,1,,,,,,,,,,,,,,,,,2130641388,0,0
1489,-1,-1,0,Continent with the most Killing Blows,,,,,,,,,,,,,,,,16712190,Continent with the most Killing Blows,,,,,,,,,,,,,,,,16712190,137,0,3,17,1,,,,,,,,,,,,,,,,,2080309740,0,1488
1532,-1,-1,0,Highest Blacksmithing skill,,,,,,,,,,,,,,,,16712190,Highest Blacksmithing skill,,,,,,,,,,,,,,,,16712190,173,0,3,1,1,,,,,,,,,,,,,,,,,2080309740,0,0
1677,0,-1,0,Loremaster of Eastern Kingdoms,,,,,,,,,,,,,,,,16712190,Complete 550 quests in Eastern Kingdoms.,,,,,,,,,,,,,,,,16712190,14861,10,3,136,3490,,,,,,,,,,,,,,,,,2080309740,0,0
1695,-1,-1,0,Dangerous Love,,,,,,,,,,,,,,,,16712190,Assist the Steamwheedle Cartel in stopping the sinister Crown Chemical Co. plot.,,,,,,,,,,,,,,,,16712190,187,10,3,0,1853,,,,,,,,,,,,,,,,,2063532524,1,0
1707,1,-1,0,Fool For Love,,,,,,,,,,,,,,,,16712190,Complete the Love is in the Air achievements listed below.,,,,,,,,,,,,,,,,16712190,155,10,3,0,3699,Title Reward: The Love Fool,,,,,,,,,,,,,,,,16712190,0,0
1745,-1,-1,0,Cooking Recipes known,,,,,,,,,,,,,,,,16712190,Cooking Recipes known,,,,,,,,,,,,,,,,16712190,178,0,3,1,4,,,,,,,,,,,,,,,,,2113864172,0,0
1755,-1,571,0,Within Our Grasp,,,,,,,,,,,,,,,,16712190,Attack Wintergrasp and succeed in 10 minutes or less.,,,,,,,,,,,,,,,,16712190,14901,10,3,0,145,,,,,,,,,,,,,,,,,2130641388,0,0
1789,-1,-1,0,Daily Chores,,,,,,,,,,,,,,,,16712190,Complete five daily quests with your orphan out.,,,,,,,,,,,,,,,,16712190,163,10,3,0,162,,,,,,,,,,,,,,,,,2130641388,0,0
1936,-1,-1,0,Does Your Wolpertinger Linger?,,,,,,,,,,,,,,,,16712190,Obtain a Wolpertinger pet.,,,,,,,,,,,,,,,,16712190,162,10,3,0,1312,,,,,,,,,,,,,,,,,2130641388,1,0
2219,-1,-1,0,Total deaths in 5-player heroic dungeons,,,,,,,,,,,,,,,,16712190,Total deaths in 5-player heroic dungeons,,,,,,,,,,,,,,,,16712190,125,0,3,1,1,,,,,,,,,,,,,,,,,2063532524,0,0
2418,-1,-1,2417,Chocoholic,,,,,,,,,,,,,,,,16712190,Eat 100 Noblegarden Chocolates during the Noblegarden celebration.,,,,,,,,,,,,,,,,16712190,159,10,3,0,3706,,,,,,,,,,,,,,,,,2130641388,0,0
